id,name,album,artist,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
6XRNCAnxJIB1p4RPdFVSq0,Birdy (Deluxe Version),People Help the People,Birdy,256236,0.407,0.778,0.308,1.46E-05,0.092,0.153,-9.001,0.0296,73.254,10,3,Sad
0e0hVla9NkILk2JWOwVCMW,Bison on the Plains,Bison on the Plains,Grandaddy,308800,0.476,0.285,0.522,0.0127,0.193,0.0973,-8.159,0.0281,133.874,9,4,Sad
0vLxMyI85TR1aPDyz647rF,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,219305,0.782,0.0447,0.712,2.98E-06,0.257,0.366,-4.964,0.0603,102.986,1,4,Energetic
1ZekzmhuM380sFcUZePjmL,Bite Size Massive Attack,Teardrop - Remastered 2006,Massive Attack,328026,0.612,0.0204,0.463,0.653,0.183,0.17,-7.653,0.035,76.98,11,4,Sad
7ESnexsnylx85YfT6ZiSun,Black Car,Black Car,Beach House,251160,0.407,0.344,0.549,0.901,0.111,0.32,-10.244,0.0293,77.473,9,4,Sad
3cLOKNlWYYxztX7baFxTXi,Black Widow,The New Classic (Deluxe Version),Iggy Azalea,209423,0.744,0.177,0.725,0.000207,0.111,0.555,-3.771,0.111,163.995,11,4,Energetic
6yTnvHRhUuuaoxy4dHzLGo,Blackout,Blackout,(Hed) P.E.,233266,0.548,0.00016,0.864,0.00262,0.0354,0.5,-6.258,0.0557,95.569,1,4,Energetic
3TSZpRzSEKL1dFfpd1JDoF,Blame,Blame,Manse,180937,0.612,0.619,0.68,0,0.0786,0.346,-4.925,0.0346,127.909,0,4,Energetic
1p80LdxRV74UKvL8gnD7ky,Blank Space,1989,Taylor Swift,231826,0.752,0.085,0.678,1.64E-06,0.13,0.583,-5.421,0.0646,96.009,5,4,Energetic
1fMZR4DD2mE0iXginD9fOc,Blaster,Blaster,Marc Benjamin,159523,0.667,0.0326,0.857,0.464,0.27,0.301,-4.729,0.0468,125.946,2,4,Energetic
61XspFITuKmAlYdQacNCbF,Bleed American,Bleed American,Jimmy Eat World,181493,0.438,0.00842,0.938,1.08E-06,0.806,0.584,-5.611,0.094,160.212,6,4,Energetic
13i7d4s5EkgOIDHdzM0R4w,Blind Spot,Out of Control,Lush,262253,0.328,0.0041,0.799,6.29E-06,0.069,0.502,-5.992,0.0296,169.896,2,3,Sad
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,200040,0.514,0.00146,0.73,9.54E-05,0.0897,0.334,-5.934,0.0598,171.005,1,4,Energetic
26AYR77170U49cMcXB7aRV,blink-182,Feeling This,blink-182,172645,0.411,0.103,0.962,0,0.529,0.622,-5.952,0.0917,173.143,4,4,Energetic
2pfkaHd8arhESSxyJAou6g,Bloodbuzz Ohio,Bloodbuzz Ohio,SOAK,279967,0.441,0.715,0.268,1.49E-06,0.11,0.057,-8.173,0.0308,140.073,6,4,Sad
5DP6ow4t5Mmfge0fMRhSJD,Bloom,Bloom,Hilder Sky,121069,0.249,0.945,0.129,0.839,0.17,0.253,-18.167,0.0324,70.59,4,5,Calm
2No1A7ZuMaBGxz45jmA9Gw,Bloom,Glaciers,Lights & Motion,176373,0.0789,0.733,0.16,0.786,0.0943,0.0409,-18.144,0.0362,56.449,7,4,Calm
7zNT9GE070fYjnhx6TFWnQ,Bloom Innocent,Bloom Innocent,Fink,416353,0.519,0.931,0.236,0.133,0.127,0.283,-18.378,0.0362,80.008,2,4,Sad
5d8pKJxoDlYX2SoFR6RCsm,Blouse,Into Black,Blouse,208237,0.705,0.463,0.681,0.839,0.123,0.707,-8.278,0.0258,114.003,9,4,Sad
4nX11Rjdh7AuM8Ezb73m1R,Blow,Blow,Yves V,165000,0.603,0.0186,0.902,0.683,0.105,0.135,-5.979,0.0494,127.973,5,4,Happy
7pt64sepCy5QmDrgy9wOJS,blue,blue,Kamal.,184500,0.725,0.668,0.258,2.63E-05,0.0955,0.173,-14.065,0.255,127.876,11,3,Sad
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Invasion of Privacy,Cardi B,223712,0.926,0.0659,0.703,0,0.231,0.485,-6.337,0.103,125.022,11,4,Energetic
0A1hoCfMLkiAgvhWkkucJa,Body,Good News,Megan Thee Stallion,171067,0.914,0.0166,0.732,0,0.107,0.469,-6.1,0.241,94.066,8,4,Energetic
6uvMKqNlrSvcC4NaKnrwjZ,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,278085,0.883,0.21,0.674,0,0.0678,0.73,-8.043,0.357,141.02,11,4,Energetic
1qv9TWDpXh50DPLgWD4bnH,Body And Soul,Happy Ending,Joe Jackson,218466,0.635,0.0973,0.808,0,0.141,0.726,-5.026,0.0262,131.377,9,4,Happy
3wcaYUOKVSEbmmGB43YGqf,Body Rock,Body Rock,Bingo Players,158212,0.627,0.00919,0.944,0.00311,0.444,0.551,-4.459,0.344,126.078,5,4,Happy
7E9ywcgpaNQ6TpTcGRAyrt,Bohema,Bohema,Reea,188578,0.57,0.0492,0.768,4.73E-05,0.129,0.276,-4.988,0.217,104.139,5,4,Energetic
4rHmKlFRiFzabiVO6e9w2e,Bon appétit,Witness (Deluxe),Katy Perry,227813,0.8,0.131,0.795,9.02E-05,0.221,0.528,-5.835,0.0626,106.031,6,4,Energetic
2mXnsGgq0K4qfcYmw0rccK,Bones,River,St Woods,276960,0.304,0.73,0.317,0.00519,0.118,0.0596,-10.52,0.0285,147.83,11,4,Sad
21aIsunB7PfZI0vlIoaJPh,Bonnie & Clyde,A Page,YUQI,174639,0.682,0.204,0.811,0,0.0928,0.806,-4.77,0.038,137.873,5,4,Energetic
1tdcgxjvbBSAdOwzFUmdgm,Boom,Peace Is The Mission (Extended),Major Lazer,186447,0.704,0.00283,0.784,0,0.419,0.656,-4.463,0.142,100.083,7,4,Energetic
094RugjgLW6CdPLOJctBZ3,Boom Clap,SUCKER,Charli XCX,169866,0.659,0.154,0.911,0.000304,0.191,0.576,-2.28,0.0786,91.999,4,4,Energetic
0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,Born To Be Yours,Kygo,193320,0.688,0.3,0.688,0,0.0982,0.451,-5.84,0.0357,114.011,3,4,Happy
0fBSs3fRoh1yJcne77fdu9,Born To Die - The Paradise Edition,Video Games - Remastered,Lana Del Rey,281960,0.236,0.811,0.249,1.00E-06,0.087,0.181,-9.595,0.0348,72.847,6,5,Sad
5OTdNMpl1EPr3tOLyyRIc3,Bottom Of The Sea,Bottom Of The Sea,Isaac Elton,242213,0.775,0.00681,0.66,0.171,0.22,0.425,-7.929,0.0444,126.022,0,4,Happy
1j45uvYWACNGDZ0jmKSTuP,Bouquet with Lilies,Bouquet with Lilies,La Acacia,216607,0.621,0.716,0.345,0.921,0.091,0.113,-12.106,0.0295,117.683,0,4,Calm
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,190440,0.726,0.0421,0.554,0,0.106,0.335,-5.29,0.0917,169.999,5,4,Energetic
1OvDGGu8KDbchlJTlM48Mr,Breaking Benjamin: Digital Box Set,Polyamorous,Breaking Benjamin,176946,0.544,0.000132,0.895,0.107,0.147,0.875,-6.207,0.0522,98.128,1,4,Energetic
6j4HjdVt3ENEi3d5CQYJCE,Breaking Dawn,VAGABOND Pt. 3 (Original Television Soundtrack),I'll,204546,0.426,0.591,0.64,0.000729,0.391,0.262,-6.193,0.0421,126.021,8,4,Energetic
5q2hzGmdBeXEWuMOlOMOt2,Breathe,Breathe,Hans Voller,166194,0.612,0.99,0.037,0.947,0.108,0.103,-18.855,0.0408,113.008,11,3,Calm
4CxFN5zON70B3VOPBYbd6P,brent,you were good to me,Jeremy Zucker,219146,0.561,0.913,0.0848,2.62E-05,0.112,0.206,-15.099,0.0404,102.128,2,4,Sad
6OhDKgswCZoSuZ1ZGocjMX,"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms: Season 1 (From the Netflix Original Series),Julie and the Phantoms Cast,192375,0.37,0.0803,0.618,0,0.0591,0.115,-4.41,0.0564,159.122,5,4,Energetic
2VAlwOewe5c40VHyqozF1V,Broken Boy Soldiers,"Steady, As She Goes",The Raconteurs,215266,0.534,0.00865,0.605,0.00826,0.0781,0.56,-4.366,0.113,123.003,9,4,Happy
0WPxLebZfb2ratPznK7iiT,Bubble Gum (with Yandel),Bubble Gum (with Yandel),Lele Pons,154436,0.86,0.194,0.815,6.84E-05,0.0651,0.692,-3.489,0.242,90.074,1,4,Energetic
7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,Build a Bitch,Bella Poarch,122772,0.855,0.217,0.463,1.77E-05,0.347,0.866,-7.454,0.0367,102.931,3,4,Energetic
6Xb5klX1nnSUxoh2AyZd54,Built From Scratch,It's Goin' Down (feat. Mike Shinoda & Mr. Hahn),X-Ecutioners,248573,0.674,0.00165,0.89,0.0136,0.0465,0.9,-3.953,0.274,104.862,8,4,Energetic
6k2900NjJeVqZM55G3Danu,Bum Bum Tam Tam,Bum Bum Tam Tam,MC Fioti,213988,0.896,0.346,0.675,8.11E-06,0.262,0.659,-3.908,0.124,131.999,1,4,Energetic
3QqYZWQLn0evKMIRlGJeeR,Bundles (feat. Taylor Girlz),Bundles (feat. Taylor Girlz),Kayla Nicole,154805,0.939,0.00152,0.682,0,0.0552,0.584,-5.931,0.306,130.022,11,4,Energetic
4zhRVs7eqgdroy5E3kKEs2,Burden Brothers EP,Beautiful Night,Burden Brothers,259529,0.531,0.000508,0.892,0.024,0.144,0.599,-4.54,0.0582,130.133,7,4,Energetic
7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),Burn Out (feat. Dewain Whitmore),Martin Garrix,200322,0.594,0.0156,0.722,0,0.0667,0.407,-5.751,0.0398,127.877,4,4,Energetic
4SSnFejRGlZikf02HLewEF,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,193143,0.905,0.74,0.389,0.162,0.106,0.196,-14.505,0.332,120.046,8,4,Energetic
5plZgpPu4LQpfj206Z5Uuy,Buscando Amor,Revelación - EP,Selena Gomez,188304,0.792,0.088,0.685,0.00216,0.308,0.443,-4.738,0.0701,100.015,5,4,Energetic
1iTzI4NSQNLIETWDJ1WNWi,Bush Digital Collection,Machinehead,Bush,256360,0.15,4.24E-05,0.875,0.00103,0.0957,0.156,-7.27,0.0975,169.806,9,3,Energetic
7AQKjpzLGVBKvTDyoJ7YVK,Bye Bye Little House,Bye Bye Little House,Ella van der Woude,202405,0.31,0.985,0.0313,0.94,0.263,0.182,-23.55,0.0325,92.857,10,4,Calm
27YP211Rr8RezhiFVDLFI8,BYLAW EP,Waiting For Tomorrow (feat. Mike Shinoda),Martin Garrix,247504,0.507,0.00731,0.887,0,0.562,0.336,-4.084,0.141,128.015,5,4,Energetic
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,World War Joy,The Chainsmokers,217640,0.585,0.204,0.696,0,0.344,0.522,-5.6,0.0307,104.01,4,4,Energetic
44Co96UhNfnq258r2VybLE,Calm Wilderness,Calm Wilderness,Night Sounds,231723,0.186,0.886,0.271,0.961,0.141,0.0684,-17.149,0.0449,115.896,7,4,Calm
1aSarrHE1TK9vSmyozuo4K,Calma - Alan Walker Remix,Calma (Alan Walker Remix),Pedro Capó,193973,0.811,0.0973,0.601,0,0.059,0.577,-6.846,0.117,127.082,2,4,Energetic
7sTtHHrD0zDpmzQzH3zegz,Camila,Consequences,Camila Cabello,178466,0.455,0.889,0.292,0,0.106,0.43,-6.792,0.0563,84.339,0,5,Sad
5dUFfk2cwD8GiJPS03mYN0,Campus,Vampire Weekend,Vampire Weekend,176466,0.639,0.22,0.704,0.0872,0.0849,0.645,-5.818,0.0659,162.983,7,4,Energetic
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Can We Kiss Forever?,Kina,187931,0.522,0.894,0.128,0.026,0.0941,0.124,-18.717,0.0357,109.986,4,4,Sad
16tUjfbOz2vzcOC9KlMMfz,Can't Control Myself,Play Hard EP,Krewella,219026,0.695,0.000843,0.925,0.0115,0.115,0.755,-2.322,0.0629,100.015,11,4,Energetic
6yIHGmQLJxWAUZ1ZkENemN,Can't Help Falling in Love,Better,Haley Reinhart,173174,0.41,0.947,0.0485,0,0.108,0.247,-13.918,0.038,137.97,0,4,Calm
00FaBIFXUfzaaVcsQmTTJY,Can't Hold Us,"PTX, Vol. 2",Pentatonix,198040,0.659,0.0129,0.852,0,0.366,0.789,-6.186,0.122,143.025,11,4,Happy
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,The Heist,Macklemore & Ryan Lewis,258342,0.641,0.0291,0.922,0,0.0862,0.847,-4.457,0.0786,146.078,2,4,Energetic
3JTMWdhcJPiegDSe7SvZS3,Cannibal,Cannibal (Expanded Edition),Kesha,194253,0.71,0.0078,0.68,0.0165,0.0493,0.571,-4.676,0.106,129.971,1,4,Energetic
0aaTrekfgJgLiH00lnPKm7,Cantec De Leagane / Freya,Freya,Dave Pad,284878,0.64,0.000211,0.667,0.899,0.0748,0.288,-10.19,0.0379,122.994,11,4,Happy
5I6y1KWmUoV5YCaIEcs1qs,Carrie & Lowell,Should Have Known Better,Sufjan Stevens,307697,0.571,0.979,0.172,0.275,0.124,0.297,-20.7,0.0318,90.972,7,4,Sad
1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,LIVING THINGS,Linkin Park,205400,0.615,0.0686,0.911,0.00188,0.0908,0.685,-3.584,0.0278,108,1,4,Energetic
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),Ed Sheeran,261153,0.461,0.0232,0.834,1.14E-05,0.14,0.471,-4.868,0.0989,135.007,2,4,Energetic
0A4PZuepTcIQVvA5m7R0M1,Celebrate (Greatest Hits),Don't You (Forget About Me) - Remastered,Simple Minds,263973,0.602,0.00398,0.784,0.0852,0.0931,0.918,-7.976,0.0313,133.019,11,4,Happy
5P8BZ67Vw2CUwAYi12yvYj,Celestial Siren,Old Rain on a New Day,Cora Zea,225500,0.286,0.971,0.14,0.892,0.134,0.154,-16.496,0.0346,119.191,7,4,Calm
33zcmmElV1YbRZe57biUjg,Celoso,Celoso,Lele Pons,179693,0.746,0.352,0.703,0,0.331,0.667,-4.179,0.107,166.043,4,4,Energetic
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Witness (Deluxe),Katy Perry,237733,0.562,0.0814,0.8,0,0.199,0.471,-5.404,0.112,95.029,0,4,Energetic
4VrWlk8IQxevMvERoX08iC,Chandelier,1000 Forms Of Fear,Sia,216120,0.399,0.0197,0.787,6.07E-05,0.0685,0.572,-2.88,0.0499,117.089,1,5,Energetic
7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,121886,0.669,0.883,0.308,0,0.0984,0.52,-10.068,0.029,64.934,11,4,Sad
7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,121886,0.669,0.883,0.308,0,0.0984,0.52,-10.068,0.029,64.934,11,4,Energetic
13HVjjWUZFaWilh2QUJKsP,Chaos And The Calm,Let It Go,James Bay,260533,0.546,0.818,0.311,1.65E-05,0.107,0.246,-10.396,0.0288,147.464,1,4,Sad
6iQ6AKHlGjQTrpZIqfOtyK,Chapter I,La Luz,City of the Sun,303120,0.559,0.0463,0.441,0.763,0.115,0.389,-13.862,0.0398,94.014,7,4,Calm
1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,Mylo Xyloto,Coldplay,285159,0.43,0.0212,0.74,0.00165,0.33,0.0948,-7.072,0.0375,137.978,10,4,Energetic
3iiL6merNpFNX1bny9sfvM,Cheap Queen,If You Think It's Love,King Princess,203946,0.432,0.807,0.34,0,0.0864,0.449,-7.977,0.0824,135.172,5,4,Sad
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,This Is Acting,Sia,211666,0.628,0.0472,0.698,0.00143,0.0907,0.732,-5.608,0.105,89.976,6,4,Energetic
2106G7MY2XnVyqij2bJVGH,Children Of Today,Children Of Today,Blasterjaxx,169384,0.507,0.00892,0.836,0.000598,0.485,0.333,-4.357,0.038,130.027,6,4,Energetic
7INi4pMPG4IE0Smx5y4KVf,Chinese Wall,Easy Lover,Philip Bailey,304506,0.749,0.0674,0.699,0.00192,0.0763,0.935,-13.108,0.0371,128.904,1,4,Happy
5UaOg4eymp98fxKyx6SHmB,Chocolate Starfish And The Hot Dog Flavored Water (Explicit Version),Boiler,Limp Bizkit,420266,0.443,0.00393,0.722,0.0155,0.0373,0.167,-6.326,0.0865,111.324,6,4,Energetic
6vLwsGft7DnZixQVgFlKgU,Circles,"Bangers Only, Vol. 1",Bangers Only,178285,0.751,0.165,0.667,0,0.137,0.424,-6.229,0.0414,140.03,10,4,Calm
5OxyHotdy7y789r3UQcHAB,City Lights,City Lights,Marlies du Mosch,226266,0.341,0.983,0.0582,0.924,0.097,0.0514,-23.103,0.0472,83.05,8,4,Calm
6irNz2hSXvd2QJG0vXyBFR,City of Evil,Bat Country,Avenged Sevenfold,311813,0.541,0.000248,0.968,8.28E-06,0.423,0.505,-4.129,0.0396,125.04,0,4,Energetic
18cST7DK31Ab2rTH1POP6A,Clap Your Hands,Clap Your Hands,Sia,238466,0.699,0.000532,0.87,0.0219,0.359,0.778,-4.925,0.0546,120.033,0,4,Happy
60wwxj6Dd9NJlirf84wr2c,Clarity,Clarity,Zedd,271426,0.509,0.0398,0.781,0,0.0749,0.176,-3.48,0.072,128,8,4,Happy
6u1ymcw9MTK9mPGy8XdvEb,Cleansing,Cleansing,Jacco Wynia,304217,0.18,0.956,0.0754,0.926,0.11,0.0366,-26.645,0.0346,71.675,9,4,Calm
1AP7yzd4qSdKVcupPC827R,Clear - Shawn Wasabi Remix,Clear,Pusher,175265,0.79,0.549,0.939,0.218,0.636,0.403,-1.802,0.0571,102.044,6,4,Energetic
7bKMZYXVYzGMvnHiRDCmjy,Clear Skies,Clear Skies,Dhyana Thomas,162085,0.421,0.94,0.136,0.89,0.113,0.0505,-23.521,0.0305,110.036,11,4,Calm
4eMoWR7Lughvru6Rn97uPi,Clockdust,Kinky Living,Rustin Man,285000,0.526,0.709,0.493,0.606,0.0993,0.574,-9.728,0.0428,154.071,2,4,Sad
0BnF8gcEILVfPbe46GQlSB,Close,Last Year Was Complicated,Nick Jonas,234213,0.653,0.253,0.623,0,0.144,0.401,-5.273,0.082,123.999,6,4,Calm
7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,The Chainsmokers,244960,0.748,0.414,0.524,0,0.111,0.661,-5.599,0.0338,95.01,8,4,Energetic
7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,The Chainsmokers,244960,0.748,0.414,0.524,0,0.111,0.661,-5.599,0.0338,95.01,8,4,Calm
5gsdTTMPLaeQ41yG0Ts8rz,Closing My Eyes,Good Things Take Time..,Alrahim Wright III,118595,0.804,0.582,0.227,4.18E-05,0.114,0.457,-16.004,0.337,133.862,0,4,Sad
6vFsBXYczYsP0H3lgunZOm,Cloud 9,Honeymoon,Beach Bunny,147350,0.637,0.00167,0.929,2.62E-05,0.344,0.902,-3.593,0.0491,80.974,4,4,Energetic
5UMMPHPp6vRP6ghPpSUOzp,CLOUDS,CLOUDS,NF,243750,0.793,0.371,0.65,0,0.854,0.809,-3.944,0.397,128.111,1,4,Energetic
7kMPC3vgXk3o9xUP3GWAJ0,Clouseau30,Daar Gaat Ze,Clouseau,227906,0.639,0.78,0.492,0,0.117,0.666,-8.497,0.0288,87.033,5,4,Happy
0JsYp2UosjQpePYbHCvXWZ,coeur noir,coeur noir,Leo Nocta,262280,0.235,0.926,0.233,0.89,0.069,0.164,-21.173,0.0712,66.866,11,3,Calm
6chZg1OMXz9VN3MQCr4cNf,Cold as Stone (Remixes) (feat. Charlotte Lawrence),Cold as Stone (feat. Charlotte Lawrence) - Lipless Remix,Kaskade,228666,0.619,0.237,0.663,0,0.111,0.142,-6.937,0.0366,123.93,7,4,Energetic
1q3AoLCoawd8Gpm9wP7sHi,Cold Nights,Cold Nights,Camo Columbo,189813,0.941,0.321,0.421,9.34E-05,0.0967,0.787,-7.918,0.0583,107.011,11,4,Sad
5rBtFEgasUy6eHRJcQ8Qlh,Cold Water,Major Lazer Essentials,Major Lazer,185351,0.608,0.0736,0.798,0,0.156,0.501,-5.092,0.0432,92.943,6,4,Energetic
3jP962JoLAn9p4wCDdx4My,Collapse Into Light,Collapse Into Light,Evin Iris,179500,0.305,0.933,0.229,0.904,0.104,0.0562,-18.329,0.0334,121.599,1,4,Calm
7jqzZyJJLrpkRFYGpkqSK6,Colour The Small One,Breathe Me,Sia,272800,0.552,0.0364,0.643,0.74,0.105,0.212,-7.36,0.0327,120.012,0,4,Sad
7Gkphzdh5ouurEt7JT49Yu,Come & Get It,Come & Get It,Selena Gomez,231733,0.548,0.00905,0.788,0.000167,0.0966,0.576,-4.115,0.0495,80.047,7,4,Energetic
4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),Come & Go (with Marshmello),Juice WRLD,205484,0.625,0.0173,0.811,0,0.16,0.532,-5.183,0.0659,144.994,0,4,Energetic
0cvfSKcm9VeduwyYPrxtLx,Come Back Home,Only Human (Deluxe),Calum Scott,190539,0.601,0.00678,0.801,0,0.0991,0.289,-5.174,0.0323,131.046,11,4,Energetic
18uwL0vNUanqZH0ro2QcOP,comethru,"summer,",Jeremy Zucker,181613,0.795,0.607,0.178,0,0.623,0.608,-11.991,0.0574,93.982,0,4,Calm
2yNeqUczAqpKSo8vFF00CR,Comforter,Sunspots,Bodywash,283230,0.379,0.00565,0.499,0.125,0.077,0.335,-13.923,0.0411,155.993,4,4,Sad
30ACOtgBj1PqZs1erzFZkU,Coming Home,Coming Home,Zoe Connelly,172818,0.198,0.854,0.139,0.856,0.0773,0.106,-18.72,0.031,82.405,5,4,Calm
261QAU5PAmYYv0KPr0vc49,Coming Undone,Coming Undone,Korn,199773,0.696,0.000855,0.677,0.000247,0.0646,0.551,-4.178,0.0554,150.125,2,4,Energetic
3T4UodGkfZObJ43RtA5KFU,Connection,Connection,OneRepublic,148459,0.611,0.000837,0.602,0,0.112,0.624,-4.89,0.0437,168.154,5,4,Happy
5imShWWzwqfAJ9gXFpGAQh,Continuum,Waiting On the World to Change,John Mayer,201173,0.577,0.159,0.756,0.000232,0.249,0.663,-5.82,0.115,176.75,2,4,Happy
4THgqBGsTYJcNcQWCV92AP,Conversation,Conversation,Lucy Rose,229560,0.242,0.901,0.137,0.0105,0.167,0.0644,-16.332,0.0322,92.454,2,3,Sad
4K06PO78fW4mnBVenxGNob,Conversations,Legends Never Die,Juice WRLD,181661,0.747,0.176,0.622,0,0.151,0.57,-5.825,0.0838,159.93,11,4,Energetic
7yfi8B8opXjnRh4VZnOkz9,Cool,Happiness Begins,Jonas Brothers,167106,0.683,0.00873,0.598,0,0.156,0.62,-5.487,0.0423,78.969,0,4,Happy
2zFF6jG5hQArbzcXz3KUWk,Cool for the Summer,Confident (Deluxe Edition),Demi Lovato,214739,0.583,0.00425,0.61,0.000105,0.14,0.336,-5.639,0.0382,114.06,5,4,Energetic
2fHOqQ9K6eY0wsbVZiYZPw,Coolant,Coolant,Farruko,211436,0.827,0.192,0.85,0,0.043,0.961,-4.836,0.14,168.012,8,4,Energetic
1Bhm5HNO1cq8olDbBmokyL,Copines,NAKAMURA,Aya Nakamura,171720,0.701,0.27,0.787,0,0.105,0.904,-3.941,0.0855,180.027,8,4,Energetic
7l1qvxWjxcKpB9PCtBuTbU,Count on Me,Doo-Wops & Hooligans,Bruno Mars,197373,0.577,0.84,0.397,0,0.0772,0.509,-5.98,0.028,89.044,0,4,Happy
7GL2SOvJXs8QVLX0cUADeq,Count On You (ATFC's C-thru Remix),Count On You - ATFC's C-thru Remix,Autoerotique,235594,0.825,0.00735,0.925,0.808,0.057,0.567,-7.502,0.0463,123.025,4,4,Happy
1J1wnDwBjkFvDVOxNOLVjY,Count That (R3HAB Edit),Count That - R3HAB Edit,Steff da Campo,125161,0.686,0.0957,0.955,0.00621,0.0809,0.447,-3.665,0.113,123.978,1,4,Energetic
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,Native,OneRepublic,257839,0.664,0.0654,0.705,0,0.115,0.477,-4.972,0.0382,122.017,1,4,Energetic
0gj8zftpww3PXx8xea7Ygn,Courage,Courage,Ian Wong,162083,0.635,0.994,0.0302,0.952,0.107,0.237,-26.234,0.0401,83.222,1,1,Calm
2MbgQKWhoii8bqsMBWWWgA,Courage to Change,Courage to Change,Sia,292656,0.307,0.0927,0.606,0,0.357,0.11,-5.567,0.0347,78.828,11,4,Energetic
18A7ha5BitZjmdHTCwXFbU,Cradles,Cradles,Sub Urban,209829,0.581,0.27,0.585,6.48E-05,0.179,0.63,-1.87,0.369,67.443,1,3,Sad
1FXlhqcYaiw6KuUYtXdtAi,Crash,Crash,Chris Malinchak,232981,0.689,0.000455,0.456,0.882,0.07,0.238,-12.307,0.0339,126,2,4,Happy
7egj375ez0KtF3bYCfAHdZ,Crashing (feat. Bahari),Crashing (feat. Bahari),ILLENIUM,230000,0.582,0.342,0.681,0,0.186,0.273,-6.138,0.0458,95.995,5,4,Energetic
6LqbJXriVJyqJCd9jYoPqP,Crazy Horses,Crazy Horses,The Osmonds,153173,0.512,0.215,0.977,0,0.343,0.731,-4.505,0.0671,120.165,2,4,Happy
7E12QRk94o3DBLzkySXFqn,Creatures Of The Night,Creatures Of The Night,Hardwell,180800,0.388,0.344,0.759,0,0.114,0.286,-5.293,0.274,75.085,5,4,Energetic
6T689Jvh5KrSXyaPtUWZtQ,Criminal,Femme Fatale (Deluxe Version),Britney Spears,225080,0.696,0.0485,0.734,0,0.183,0.711,-5.294,0.0298,107.987,7,4,Energetic
08Q4GyxnB8ak1ZwHnjwova,Crossing,Crossing,The Tides,153103,0.542,0.935,0.189,0.91,0.0932,0.0755,-16.57,0.0398,116,0,4,Calm
1elEZGOMFRU5n7bnOtUaqi,cry on airplanes,cry on airplanes,Julian,226000,0.763,0.548,0.372,0.000638,0.116,0.76,-7.07,0.0683,85.01,5,4,Sad
1SJtlNRJDeYHioymcvsqev,Crying in the Club,Crying in the Club,Camila Cabello,216391,0.334,0.334,0.617,0,0.163,0.603,-5.834,0.383,85.227,6,4,Energetic
0gUAGl4nHShy1dzHikQKKU,Crystal Shores,Crystal Shores,Dean Valio,170958,0.482,0.958,0.0257,0.923,0.104,0.144,-26.303,0.0323,109.98,9,4,Calm
2id8E4WvczfKHB4LHI7Np3,Crystal Visions...The Very Best of Stevie Nicks,Edge of Seventeen,Stevie Nicks,329680,0.59,0.277,0.828,5.57E-06,0.0868,0.636,-6.28,0.0439,111.353,0,4,Happy
3WEdWvAScE1EcBfErseQnC,Curiosity,Curiosity,Beau Projet,155820,0.43,0.985,0.256,0.867,0.106,0.173,-22.088,0.0641,133.955,2,4,Calm
5lZyYNi8OfFWKiX1p9zDQP,Curious Morning,Curious Morning,Michael Orvind,182222,0.391,0.969,0.231,0.954,0.116,0.0882,-17,0.0363,107.981,3,4,Calm
6B2jQL05apmJlDZtPIxD3R,Damon EP,Billinghurst,Jeremy Olander,456585,0.769,0.0305,0.701,0.85,0.0929,0.168,-9.089,0.062,123.011,5,4,Energetic
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,209438,0.824,0.692,0.588,0.000104,0.149,0.513,-6.4,0.0924,98.027,6,4,Energetic
